"IcelandicNameID","IcelandicName","Afgreitt","Birta","Tegund","Skyring","Urskurdur"
2829,"Línhildur","Sam",1,"ST","",NULL
2830,"Lísa","Sam",1,"ST","",NULL
2831,"Lísabet","Sam",1,"ST","",NULL
2832,"Lísandra","Sam",1,"ST","",NULL
2833,"Lísbet","Sam",1,"ST","",NULL
2834,"Ljósbjörg","Sam",1,"ST","",NULL
2835,"Ljósbrá","Sam",1,"ST","",NULL
2836,"Ljótunn","Sam",1,"ST","",NULL
2837,"Lofn","Sam",1,"ST","",NULL
2838,"Loftveig","Sam",1,"ST","",NULL
2839,"Logey","Sam",1,"ST","",NULL
2840,"Lotta","Sam",1,"ST","",NULL
2841,"Louisa","Sam",1,"ST","",NULL
2842,"Lousie","Sam",1,"ST","",NULL
2843,"Lovísa","Sam",1,"ST","",NULL
2844,"Lóa","Sam",1,"ST","",NULL
2845,"Lóreley","Sam",1,"ST","",NULL
2846,"Lukka","Sam",1,"ST","",NULL
2847,"Lúcía","Sam",1,"ST","",NULL
2848,"Lúísa","Sam",1,"ST","",NULL
2849,"Lúsinda","Sam",1,"ST","",NULL
2850,"Lúsía","Sam",1,"ST","",NULL
2851,"Lúvísa","Sam",1,"ST","",NULL
2852,"Lyngheiður","Sam",1,"ST","",NULL
2853,"Lýdía","Sam",1,"ST","",NULL
2854,"Læla","Sam",1,"ST","",NULL
2855,"Maddý","Sam",1,"ST","",NULL
2856,"Magda","Sam",1,"ST","",NULL
2857,"Magdalena","Sam",1,"ST","",NULL
2858,"Magðalena","Sam",1,"ST","",NULL
2859,"Magga","Sam",1,"ST","",NULL
2860,"Maggey","Sam",1,"ST","",NULL
2861,"Maggý","Sam",1,"ST","",NULL
2862,"Magna","Sam",1,"ST","",NULL
2863,"Magndís","Sam",1,"ST","",NULL
2864,"Magnea","Sam",1,"ST","",NULL
2865,"Magnes","Sam",1,"ST","",NULL
2866,"Magney","Sam",1,"ST","",NULL
2867,"Magnfríður","Sam",1,"ST","",NULL
2868,"Magnheiður","Sam",1,"ST","",NULL
2869,"Magnhildur","Sam",1,"ST","",NULL
2870,"Magnúsína","Sam",1,"ST","",NULL
2871,"Magný","Sam",1,"ST","",NULL
2872,"Magnþóra","Sam",1,"ST","",NULL
2873,"Maídís","Sam",1,"ST","",NULL
2874,"Maja","Sam",1,"ST","",NULL
2875,"Malen","Sam",1,"ST","",NULL
2876,"Malena","Sam",1,"ST","",NULL
2877,"Malín","Sam",1,"ST","",NULL
2878,"Manda","Sam",1,"ST","",NULL
2879,"Mardís","Sam",1,"ST","",NULL
2880,"Marel","Haf",0,"ST","","16.05.2009"
2881,"Marela","Sam",1,"ST","",NULL
2882,"Maren","Sam",1,"ST","",NULL
2883,"Marey","Sam",1,"ST","",NULL
2884,"Marfríður","Sam",1,"ST","",NULL
2885,"Margit","Sam",1,"ST","",NULL
2886,"Margrét","Sam",1,"ST","",NULL
2887,"Margunnur","Sam",1,"ST","",NULL
2888,"Marheiður","Sam",1,"ST","",NULL
2889,"Marie","Sam",1,"ST","",NULL
2890,"Marinella","Sam",1,"ST","",NULL
2891,"Marí","Sam",1,"ST","",NULL
2892,"María","Sam",1,"ST","",NULL
2893,"Maríam","Sam",1,"ST","",NULL
2894,"Maríana","Sam",1,"ST","",NULL
2895,"Maríanna","Sam",1,"ST","",NULL
2896,"Marín","Sam",1,"ST","",NULL
2897,"Marína","Sam",1,"ST","",NULL
2898,"Marít","Sam",1,"ST","",NULL
2899,"Maríuerla","Sam",1,"ST","",NULL
2900,"Marja","Sam",1,"ST","",NULL
2901,"Markrún","Sam",1,"ST","",NULL
2902,"Marlaug","Sam",1,"ST","",NULL
2903,"Marlena","Sam",1,"ST","",NULL
2904,"Marlín","Sam",1,"ST","",NULL
2905,"Marólína","Sam",1,"ST","",NULL
2906,"Marsa","Sam",1,"ST","",NULL
2907,"Marselía","Sam",1,"ST","",NULL
2908,"Marselína","Sam",1,"ST","",NULL
2909,"Marsibil","Sam",1,"ST","",NULL
2910,"Marsilía","Sam",1,"ST","",NULL
2911,"Marsý","Sam",1,"ST","",NULL
2912,"Marta","Sam",1,"ST","",NULL
2913,"Martína","Sam",1,"ST","",NULL
2914,"Marý","Sam",1,"ST","",NULL
2915,"Mattea","Sam",1,"ST","",NULL
2916,"Matthildur","Sam",1,"ST","",NULL
2917,"Matthía","Sam",1,"ST","",NULL
2918,"Mattíana","Sam",1,"ST","",NULL
2919,"Mattína","Sam",1,"ST","",NULL
2920,"Mábil","Sam",1,"ST","",NULL
2921,"Málfríður","Sam",1,"ST","",NULL
2922,"Málhildur","Sam",1,"ST","",NULL
2923,"Málmfríður","Sam",1,"ST","",NULL
2924,"Mánadís","Sam",1,"ST","",NULL
2925,"Máney","Sam",1,"ST","",NULL
2926,"Meda","Sam",1,"ST","",NULL
2927,"Mekkín","Sam",1,"ST","",NULL
2928,"Melinda","Sam",1,"ST","",NULL
2929,"Melkorka","Sam",1,"ST","",NULL
2930,"Melrós","Sam",1,"ST","",NULL
2931,"Messíana","Sam",1,"ST","",NULL
2932,"Metta","Sam",1,"ST","",NULL
2933,"Mey","Sam",1,"ST","",NULL
2934,"Mikaela","Sam",1,"ST","",NULL
2935,"Mikaelína","Sam",1,"ST","",NULL
2936,"Milda","Sam",1,"ST","",NULL
2937,"Mildríður","Sam",1,"ST","",NULL
2938,"Milla","Sam",1,"ST","",NULL
2939,"Minna","Sam",1,"ST","",NULL
2940,"Minney","Sam",1,"ST","",NULL
2941,"Minný","Sam",1,"ST","",NULL
2942,"Mirja","Sam",1,"ST","",NULL
2943,"Mirjam","Sam",1,"ST","",NULL
2944,"Mirra","Sam",1,"ST","",NULL
2945,"Mist","Sam",1,"ST","",NULL
2946,"Mía","Sam",1,"ST","",NULL
2947,"Mínerva","Sam",1,"ST","",NULL
2948,"Míra","Sam",1,"ST","",NULL
2949,"Míranda","Sam",1,"ST","",NULL
2950,"Mítra","Sam",1,"ST","",NULL
2951,"Mjaðveig","Sam",1,"ST","",NULL
2952,"Mjalldís","Sam",1,"ST","",NULL
2953,"Mjallhvít","Sam",1,"ST","",NULL
2954,"Mjöll","Sam",1,"ST","",NULL
2955,"Mona","Sam",1,"ST","",NULL
2956,"Móeiður","Sam",1,"ST","",NULL
2957,"Móey","Sam",1,"ST","",NULL
2958,"Móheiður","Sam",1,"ST","",NULL
2959,"Móna","Sam",1,"ST","",NULL
2960,"Mónika","Sam",1,"ST","",NULL
2961,"Móníka","Sam",1,"ST","",NULL
2962,"Munda","Sam",1,"ST","",NULL
2963,"Mundheiður","Sam",1,"ST","",NULL
2964,"Mundhildur","Sam",1,"ST","",NULL
2965,"Mýra","Sam",1,"ST","",NULL
2966,"Mörk","Sam",1,"ST","",NULL
2967,"Nadía","Sam",1,"ST","",NULL
2968,"Nadja","Sam",1,"ST","",NULL
2969,"Nana","Sam",1,"ST","",NULL
2970,"Nanna","Sam",1,"ST","",NULL
2971,"Nanný","Sam",1,"ST","",NULL
2972,"Nansý","Sam",1,"ST","",NULL
2973,"Naómí","Sam",1,"ST","",NULL
2974,"Natalía","Sam",1,"ST","",NULL
2975,"Náttsól","Sam",1,"ST","",NULL
2976,"Nella","Sam",1,"ST","",NULL
2977,"Nellý","Sam",1,"ST","",NULL
2978,"Niðbjörg","Sam",1,"ST","",NULL
2979,"Nikólína","Sam",1,"ST","",NULL
2980,"Ninja","Sam",1,"ST","",NULL
2981,"Ninna","Sam",1,"ST","",NULL
2982,"Nína","Sam",1,"ST","",NULL
2983,"Njála","Sam",1,"ST","",NULL
2984,"Njóla","Sam",1,"ST","",NULL
2985,"Norma","Sam",1,"ST","",NULL
2986,"Nóra","Sam",1,"ST","",NULL
2987,"Nótt","Sam",1,"ST","",NULL
2988,"Nýbjörg","Sam",1,"ST","",NULL
2989,"Odda","Sam",1,"ST","",NULL
2990,"Oddbjörg","Sam",1,"ST","",NULL
2991,"Oddfreyja","Sam",1,"ST","",NULL
2992,"Oddfríður","Sam",1,"ST","",NULL
2993,"Oddgerður","Sam",1,"ST","",NULL
2994,"Oddhildur","Sam",1,"ST","",NULL
2995,"Oddlaug","Sam",1,"ST","",NULL
2996,"Oddleif","Sam",1,"ST","",NULL
2997,"Oddný","Sam",1,"ST","",NULL
2998,"Oddrún","Sam",1,"ST","",NULL
2999,"Oddveig","Sam",1,"ST","",NULL
3000,"Oddvör","Sam",1,"ST","",NULL
3001,"Oktavía","Sam",1,"ST","",NULL
3002,"Októvía","Sam",1,"ST","",NULL
3003,"Olga","Sam",1,"ST","",NULL
3004,"Ormheiður","Sam",1,"ST","",NULL
3005,"Ormhildur","Sam",1,"ST","",NULL
3006,"Otkatla","Sam",1,"ST","",NULL
3007,"Otta","Sam",1,"ST","",NULL
3008,"Óda","Sam",1,"ST","",NULL
3009,"Óla","Sam",1,"ST","",NULL
3010,"Ólafía","Sam",1,"ST","",NULL
3011,"Ólafína","Sam",1,"ST","",NULL
3012,"Ólína","Sam",1,"ST","",NULL
3013,"Ólöf","Sam",1,"ST","",NULL
3014,"Ósa","Sam",1,"ST","",NULL
3015,"Ósk","Sam",1,"ST","",NULL
3016,"Pamela","Sam",1,"ST","",NULL
3017,"Pála","Sam",1,"ST","",NULL
3018,"Páldís","Sam",1,"ST","",NULL
3019,"Páley","Sam",1,"ST","",NULL
3020,"Pálfríður","Sam",1,"ST","",NULL
3021,"Pálhanna","Sam",1,"ST","",NULL
3022,"Pálheiður","Sam",1,"ST","",NULL
3023,"Pálhildur","Sam",1,"ST","",NULL
3024,"Pálín","Sam",1,"ST","",NULL
3025,"Pálína","Sam",1,"ST","",NULL
3026,"Pálmey","Sam",1,"ST","",NULL
3027,"Pálmfríður","Sam",1,"ST","",NULL
3028,"Pálrún","Sam",1,"ST","",NULL
3029,"Perla","Sam",1,"ST","",NULL
3030,"Peta","Sam",1,"ST","",NULL
3031,"Petra","Sam",1,"ST","",NULL
3032,"Petrea","Sam",1,"ST","",NULL
3033,"Petrína","Sam",1,"ST","",NULL
3034,"Petrónella","Sam",1,"ST","",NULL
3035,"Petrún","Sam",1,"ST","",NULL
3036,"Petrúnella","Sam",1,"ST","",NULL
3037,"Pétrína","Sam",1,"ST","",NULL
3038,"Pétrún","Sam",1,"ST","",NULL
3039,"Pollý","Sam",1,"ST","",NULL
3040,"Rafney","Sam",1,"ST","",NULL
3041,"Rafnhildur","Sam",1,"ST","",NULL
3042,"Ragna","Sam",1,"ST","",NULL
3043,"Ragnbjörg","Sam",1,"ST","",NULL
3044,"Ragney","Sam",1,"ST","",NULL
3045,"Ragnfríður","Sam",1,"ST","",NULL
3046,"Ragnheiður","Sam",1,"ST","",NULL
3047,"Ragnhildur","Sam",1,"ST","",NULL
3048,"Rakel","Sam",1,"ST","",NULL
3049,"Randalín","Sam",1,"ST","",NULL
3050,"Randíður","Sam",1,"ST","",NULL
3051,"Rannveig","Sam",1,"ST","",NULL
3052,"Ráðhildur","Sam",1,"ST","",NULL
3053,"Rán","Sam",1,"ST","",NULL
3054,"Rebekka","Sam",1,"ST","",NULL
3055,"Reginbjörg","Sam",1,"ST","",NULL
3056,"Regína","Sam",1,"ST","",NULL
3057,"Renata","Sam",1,"ST","",NULL
3058,"Reyndís","Sam",1,"ST","",NULL
3059,"Reynheiður","Sam",1,"ST","",NULL
3060,"Reynhildur","Sam",1,"ST","",NULL
3061,"Rikka","Sam",1,"ST","",NULL
3062,"Rita","Sam",1,"ST","",NULL
3063,"Ríkey","Sam",1,"ST","",NULL
3064,"Rín","Sam",1,"ST","",NULL
3065,"Ríta","Sam",1,"ST","",NULL
3066,"Ronja","Sam",1,"ST","",NULL
3067,"Róberta","Sam",1,"ST","",NULL
3068,"Rós","Sam",1,"ST","",NULL
3069,"Rósa","Sam",1,"ST","",NULL
3070,"Rósalind","Sam",1,"ST","",NULL
3071,"Rósanna","Sam",1,"ST","",NULL
3072,"Rósbjörg","Sam",1,"ST","",NULL
3073,"Rósborg","Sam",1,"ST","",NULL
3074,"Róselía","Sam",1,"ST","",NULL
3075,"Rósey","Sam",1,"ST","",NULL
3076,"Rósfríður","Sam",1,"ST","",NULL
3077,"Róshildur","Sam",1,"ST","",NULL
3078,"Rósinkara","Sam",1,"ST","",NULL
3079,"Róslaug","Sam",1,"ST","",NULL
3080,"Róslind","Sam",1,"ST","",NULL
3081,"Róslinda","Sam",1,"ST","",NULL
3082,"Róslín","Sam",1,"ST","",NULL
3083,"Rósmarý","Sam",1,"ST","",NULL
3084,"Rósmunda","Sam",0,"ST","nafnið fór ranglega inn á mannanafnaskrá árið 2000 og Rósamunda datt út",NULL
3085,"Rósný","Sam",1,"ST","",NULL
3086,"Runný","Sam",1,"ST","",NULL
3087,"Rut","Sam",1,"ST","",NULL
3088,"Rún","Sam",1,"ST","",NULL
3089,"Rúna","Sam",1,"ST","",NULL
3090,"Rúndís","Sam",1,"ST","",NULL
3091,"Rúnhildur","Sam",1,"ST","",NULL
3092,"Röfn","Sam",1,"ST","",NULL
3093,"Rögn","Sam",1,"ST","",NULL
3094,"Röskva","Sam",1,"ST","",NULL
3095,"Sabína","Sam",1,"ST","",NULL
3096,"Sabrína","Sam",1,"ST","",NULL
3097,"Saga","Sam",1,"ST","",NULL
3098,"Salbjörg","Sam",1,"ST","",NULL
3099,"Saldís","Sam",1,"ST","",NULL
3100,"Salgerður","Sam",1,"ST","",NULL
3101,"Salína","Sam",1,"ST","",NULL
3102,"Salka","Sam",1,"ST","",NULL
3103,"Salma","Sam",1,"ST","",NULL
3104,"Salný","Sam",1,"ST","",NULL
3105,"Salóme","Sam",1,"ST","",NULL
3106,"Salvör","Sam",1,"ST","",NULL
3107,"Sandra","Sam",1,"ST","",NULL
3108,"Sara","Sam",1,"ST","",NULL
3109,"Selja","Sam",1,"ST","",NULL
3110,"Selka","Sam",1,"ST","",NULL
3111,"Selma","Sam",1,"ST","",NULL
3112,"Senía","Sam",1,"ST","",NULL
3113,"Septíma","Sam",1,"ST","",NULL
3114,"Sera","Sam",1,"ST","",NULL
3115,"Seselía","Sam",1,"ST","",NULL
3116,"Sesilía","Sam",1,"ST","",NULL
3117,"Sesselía","Sam",1,"ST","",NULL
3118,"Sesselja","Sam",1,"ST","",NULL
3119,"Sif","Sam",1,"ST","",NULL
3120,"Sigdís","Sam",1,"ST","",NULL
3121,"Sigdóra","Sam",1,"ST","",NULL
3122,"Sigfríð","Sam",1,"ST","",NULL
3123,"Sigfríður","Sam",1,"ST","",NULL
3124,"Sigga","Sam",1,"ST","",NULL
3125,"Siggerður","Sam",1,"ST","",NULL
3126,"Sigmunda","Sam",1,"ST","",NULL
3127,"Signa","Sam",1,"ST","",NULL
3128,"Signhildur","Sam",1,"ST","",NULL
3129,"Signý","Sam",1,"ST","",NULL
3130,"Sigríður","Sam",1,"ST","",NULL
3131,"Sigrún","Sam",1,"ST","",NULL
3132,"Sigurást","Sam",1,"ST","",NULL
3133,"Sigurásta","Sam",1,"ST","",NULL
3134,"Sigurbára","Sam",1,"ST","",NULL
3135,"Sigurbirna","Sam",1,"ST","",NULL
3136,"Sigurbjörg","Sam",1,"ST","",NULL
3137,"Sigurbjört","Sam",1,"ST","",NULL
3138,"Sigurborg","Sam",1,"ST","",NULL
3139,"Sigurdís","Sam",1,"ST","",NULL
3140,"Sigurdóra","Sam",1,"ST","",NULL
3141,"Sigurdríf","Sam",1,"ST","",NULL
3142,"Sigurdrífa","Sam",1,"ST","",NULL
3143,"Sigurða","Sam",1,"ST","",NULL
3144,"Sigurey","Sam",1,"ST","",NULL
3145,"Sigurfinna","Sam",1,"ST","",NULL
3146,"Sigurfljóð","Sam",1,"ST","",NULL
3147,"Sigurgeira","Sam",1,"ST","",NULL
3148,"Sigurhanna","Sam",1,"ST","",NULL
3149,"Sigurhelga","Sam",1,"ST","",NULL
3150,"Sigurhildur","Sam",1,"ST","",NULL
3151,"Sigurjóna","Sam",1,"ST","",NULL
3152,"Sigurlaug","Sam",1,"ST","",NULL
3153,"Sigurleif","Sam",1,"ST","",NULL
3154,"Sigurlilja","Sam",1,"ST","",NULL
3155,"Sigurlinn","Sam",1,"ST","",NULL
3156,"Sigurlín","Sam",1,"ST","",NULL
3157,"Sigurlína","Sam",1,"ST","",NULL
3158,"Sigurmunda","Sam",1,"ST","",NULL
3159,"Sigurnanna","Sam",1,"ST","",NULL
3160,"Sigurósk","Sam",1,"ST","",NULL
3161,"Sigurrós","Sam",1,"ST","",NULL
3162,"Sigursteina","Sam",1,"ST","",NULL
3163,"Sigurunn","Sam",1,"ST","",NULL
3164,"Sigurveig","Sam",1,"ST","",NULL
3165,"Sigurvina","Sam",1,"ST","",NULL
3166,"Sigurþóra","Sam",1,"ST","",NULL
3167,"Sigyn","Sam",1,"ST","",NULL
3168,"Sigþóra","Sam",1,"ST","",NULL
3169,"Sigþrúður","Sam",1,"ST","",NULL
3170,"Silfa","Sam",1,"ST","",NULL
3171,"Silfá","Sam",1,"ST","",NULL
3172,"Silfrún","Sam",1,"ST","",NULL
3173,"Silja","Sam",1,"ST","",NULL
3174,"Silka","Sam",1,"ST","",NULL
3175,"Silvana","Sam",1,"ST","",NULL
3176,"Silvía","Sam",1,"ST","",NULL
3177,"Sirrý","Sam",1,"ST","",NULL
3178,"Sía","Sam",1,"ST","",NULL
3179,"Símonía","Sam",1,"ST","",NULL
3180,"Sísí","Sam",1,"ST","",NULL
3181,"Síta","Sam",1,"ST","",NULL
3182,"Sjöfn","Sam",1,"ST","",NULL
3183,"Skarpheiður","Sam",1,"ST","",NULL
3184,"Skúla","Sam",1,"ST","",NULL
3185,"Skúlína","Sam",1,"ST","",NULL
3186,"Snjáfríður","Sam",1,"ST","",NULL
3187,"Snjófríður","Sam",1,"ST","",NULL
3188,"Snjólaug","Sam",1,"ST","",NULL
3189,"Snorra","Sam",1,"ST","",NULL
3190,"Snót","Sam",1,"ST","",NULL
3191,"Snæbjörg","Sam",1,"ST","",NULL
3192,"Snæbjört","Sam",1,"ST","",NULL
3193,"Snæborg","Sam",1,"ST","",NULL
3194,"Snæbrá","Sam",1,"ST","",NULL
3195,"Snædís","Sam",1,"ST","",NULL
3196,"Snæfríður","Sam",1,"ST","",NULL
3197,"Snælaug","Sam",1,"ST","",NULL
3198,"Snærós","Sam",1,"ST","",NULL
3199,"Snærún","Sam",1,"ST","",NULL
3200,"Soffía","Sam",1,"ST","",NULL
3201,"Sofía","Sam",1,"ST","",NULL
3202,"Sonja","Sam",1,"ST","",NULL
3203,"Sól","Sam",1,"ST","",NULL
3204,"Sóla","Sam",1,"ST","",NULL
3205,"Sólbjörg","Sam",1,"ST","",NULL
3206,"Sólbjört","Sam",1,"ST","",NULL
3207,"Sólborg","Sam",1,"ST","",NULL
3208,"Sólbrá","Sam",1,"ST","",NULL
3209,"Sólbrún","Sam",1,"ST","",NULL
3210,"Sóldís","Sam",1,"ST","",NULL
3211,"Sóldögg","Sam",1,"ST","",NULL
3212,"Sóley","Sam",1,"ST","",NULL
3213,"Sólfríður","Sam",1,"ST","",NULL
3214,"Sólgerður","Sam",1,"ST","",NULL
3215,"Sólhildur","Sam",1,"ST","",NULL
3216,"Sóllilja","Sam",1,"ST","",NULL
3217,"Sólný","Sam",1,"ST","",NULL
3218,"Sólrún","Sam",1,"ST","",NULL
3219,"Sólveig","Sam",1,"ST","",NULL
3220,"Sólvör","Sam",1,"ST","",NULL
3221,"Stefanía","Sam",1,"ST","",NULL
3222,"Stefánný","Sam",1,"ST","",NULL
3223,"Steina","Sam",1,"ST","",NULL
3224,"Steinbjörg","Sam",1,"ST","",NULL
3225,"Steinborg","Sam",1,"ST","",NULL
3226,"Steindís","Sam",1,"ST","",NULL
3227,"Steindóra","Sam",1,"ST","",NULL
3228,"Steiney","Sam",1,"ST","",NULL
3229,"Steinfríður","Sam",1,"ST","",NULL
3230,"Steingerður","Sam",1,"ST","",NULL
3231,"Steinhildur","Sam",1,"ST","",NULL
3232,"Steinlaug","Sam",1,"ST","",NULL
3233,"Steinrós","Sam",1,"ST","",NULL
3234,"Steinrún","Sam",1,"ST","",NULL
3235,"Steinunn","Sam",1,"ST","",NULL
3236,"Steinvör","Sam",1,"ST","",NULL
3237,"Steinþóra","Sam",1,"ST","",NULL
3238,"Stella","Sam",1,"ST","",NULL
3239,"Stígheiður","Sam",1,"ST","",NULL
3240,"Stígrún","Sam",1,"ST","",NULL
3241,"Stjarna","Sam",1,"ST","",NULL
3242,"Styrgerður","Sam",1,"ST","",NULL
3243,"Sumarlína","Sam",1,"ST","",NULL
3244,"Sumarrós","Sam",1,"ST","",NULL
3245,"Sunna","Sam",1,"ST","",NULL
3246,"Sunnefa","Sam",1,"ST","",NULL
3247,"Sunniva","Sam",1,"ST","",NULL
3248,"Sunníva","Sam",1,"ST","",NULL
3249,"Súsanna","Sam",1,"ST","",NULL
3250,"Svala","Sam",1,"ST","",NULL
3251,"Svalrún","Sam",1,"ST","",NULL
3252,"Svana","Sam",1,"ST","",NULL
3253,"Svanbjörg","Sam",1,"ST","",NULL
3254,"Svanbjört","Sam",1,"ST","",NULL
3255,"Svanborg","Sam",1,"ST","",NULL
3256,"Svandís","Sam",1,"ST","",NULL
3257,"Svanfríður","Sam",1,"ST","",NULL
3258,"Svanheiður","Sam",1,"ST","",NULL
3259,"Svanhildur","Sam",1,"ST","",NULL
3260,"Svanhvít","Sam",1,"ST","",NULL
3261,"Svanlaug","Sam",1,"ST","",NULL
3262,"Svanrós","Sam",1,"ST","",NULL
3263,"Svanþrúður","Sam",1,"ST","",NULL
3264,"Svava","Sam",1,"ST","",NULL
3265,"Sveina","Sam",1,"ST","",NULL
3266,"Sveinbjörg","Sam",1,"ST","",NULL
3267,"Sveinborg","Sam",1,"ST","",NULL
3268,"Sveindís","Sam",1,"ST","",NULL
3269,"Sveiney","Sam",1,"ST","",NULL
3270,"Sveinfríður","Sam",1,"ST","",NULL
3271,"Sveingerður","Sam",1,"ST","",NULL
3272,"Sveinhildur","Sam",1,"ST","",NULL
3273,"Sveinlaug","Sam",1,"ST","",NULL
3274,"Sveinrós","Sam",1,"ST","",NULL
3275,"Sveinrún","Sam",1,"ST","",NULL
3276,"Sveinsína","Sam",1,"ST","",NULL
3277,"Sveinveig","Sam",1,"ST","",NULL
3278,"Sylgja","Sam",1,"ST","",NULL
3279,"Sæbjörg","Sam",1,"ST","",NULL
3280,"Sæbjört","Sam",1,"ST","",NULL
3281,"Sæborg","Sam",1,"ST","",NULL
3282,"Sædís","Sam",1,"ST","",NULL
3283,"Sæfinna","Sam",1,"ST","",NULL
3284,"Sæfríður","Sam",1,"ST","",NULL
3285,"Sæhildur","Sam",1,"ST","",NULL
3286,"Sælaug","Sam",1,"ST","",NULL
3287,"Sæmunda","Sam",1,"ST","",NULL
3288,"Sæný","Sam",1,"ST","",NULL
3289,"Særós","Sam",1,"ST","",NULL
3290,"Særún","Sam",1,"ST","",NULL
3291,"Sæsól","Sam",1,"ST","",NULL
3292,"Sæunn","Sam",1,"ST","",NULL
3293,"Sævör","Sam",1,"ST","",NULL
3294,"Sölva","Sam",1,"ST","",NULL
3295,"Sölvey","Sam",1,"ST","",NULL
3296,"Sölvína","Sam",1,"ST","",NULL
3297,"Tala","Sam",1,"ST","",NULL
3298,"Talía","Sam",1,"ST","",NULL
3299,"Tamar","Sam",1,"ST","",NULL
3300,"Tamara","Sam",1,"ST","",NULL
3301,"Tanja","Sam",1,"ST","",NULL
3302,"Tara","Sam",1,"ST","",NULL
3303,"Tea","Sam",1,"ST","",NULL
3304,"Teitný","Sam",1,"ST","",NULL
3305,"Tekla","Sam",1,"ST","",NULL
3306,"Telma","Sam",1,"ST","",NULL
3307,"Tera","Sam",1,"ST","",NULL
3308,"Teresa","Sam",1,"ST","",NULL
3309,"Teresía","Sam",1,"ST","",NULL
3310,"Thea","Sam",1,"ST","",NULL
3311,"Theódóra","Sam",1,"ST","",NULL
3312,"Tindra","Sam",1,"ST","",NULL
3313,"Tinna","Sam",1,"ST","",NULL
3314,"Tirsa","Sam",1,"ST","",NULL
3315,"Tíbrá","Sam",1,"ST","",NULL
3316,"Tína","Sam",1,"ST","",NULL
3317,"Todda","Sam",1,"ST","",NULL
3318,"Torfey","Sam",1,"ST","",NULL
3319,"Torfheiður","Sam",1,"ST","",NULL
3320,"Torfhildur","Sam",1,"ST","",NULL
3321,"Tóka","Sam",1,"ST","",NULL
3322,"Tóta","Sam",1,"ST","",NULL
3323,"Tryggva","Sam",1,"ST","",NULL
3324,"Tryggvína","Sam",1,"ST","",NULL
3325,"Týra","Sam",1,"ST","",NULL
3326,"Ugla","Sam",1,"ST","",NULL
3327,"Una","Sam",1,"ST","",NULL
3328,"Undína","Sam",1,"ST","",NULL
3329,"Unna","Sam",1,"ST","",NULL
3330,"Unnbjörg","Sam",1,"ST","",NULL
3331,"Unndís","Sam",1,"ST","",NULL
3332,"Unnur","Sam",1,"ST","",NULL
3333,"Urður","Sam",1,"ST","",NULL
3334,"Úa","Sam",1,"ST","",NULL
3335,"Úlfa","Sam",1,"ST","",NULL
3336,"Úlfdís","Sam",1,"ST","",NULL
3337,"Úlfheiður","Sam",1,"ST","",NULL
3338,"Úlfhildur","Sam",1,"ST","",NULL
3339,"Úlfrún","Sam",1,"ST","",NULL
3340,"Úlla","Sam",1,"ST","",NULL
3341,"Úndína","Sam",1,"ST","",NULL
3342,"Úrsúla","Sam",1,"ST","",NULL
3343,"Vagnbjörg","Sam",1,"ST","",NULL
3344,"Vaka","Sam",1,"ST","",NULL
3345,"Vala","Sam",1,"ST","",NULL
3346,"Valbjörg","Sam",1,"ST","",NULL
3347,"Valbjörk","Sam",1,"ST","",NULL
3348,"Valbjört","Sam",1,"ST","",NULL
3349,"Valborg","Sam",1,"ST","",NULL
3350,"Valdheiður","Sam",1,"ST","",NULL
3351,"Valdís","Sam",1,"ST","",NULL
3352,"Valentína","Sam",1,"ST","",NULL
3353,"Valería","Sam",1,"ST","",NULL
3354,"Valey","Sam",1,"ST","",NULL
3355,"Valfríður","Sam",1,"ST","",NULL
3356,"Valgerður","Sam",1,"ST","",NULL
3357,"Valhildur","Sam",1,"ST","",NULL
3358,"Valka","Sam",1,"ST","",NULL
3359,"Vallý","Sam",1,"ST","",NULL
3360,"Valný","Sam",1,"ST","",NULL
3361,"Valrós","Sam",1,"ST","",NULL
3362,"Valrún","Sam",1,"ST","",NULL
3363,"Valva","Sam",1,"ST","",NULL
3364,"Valý","Sam",1,"ST","",NULL
3365,"Valþrúður","Sam",1,"ST","",NULL
3366,"Vanda","Sam",1,"ST","",NULL
3367,"Veiga","Sam",1,"ST","",NULL
3368,"Venus","Sam",1,"ST","",NULL
3369,"Vera","Sam",1,"ST","",NULL
3370,"Veróníka","Sam",1,"ST","",NULL
3371,"Vébjörg","Sam",1,"ST","",NULL
3372,"Védís","Sam",1,"ST","",NULL
3373,"Végerður","Sam",1,"ST","",NULL
3374,"Vélaug","Sam",1,"ST","",NULL
3375,"Véný","Sam",1,"ST","",NULL
3376,"Viðja","Sam",1,"ST","",NULL
3377,"Vigdís","Sam",1,"ST","",NULL
3378,"Viktoría","Sam",1,"ST","",NULL
3379,"Vilborg","Sam",1,"ST","",NULL
3380,"Vildís","Sam",1,"ST","",NULL
3381,"Vilfríður","Sam",1,"ST","",NULL
3382,"Vilgerður","Sam",1,"ST","",NULL
3383,"Vilhelmína","Sam",1,"ST","",NULL
3384,"Villa","Sam",1,"ST","",NULL
3385,"Vilma","Sam",1,"ST","",NULL
3386,"Vilný","Sam",1,"ST","",NULL
3387,"Vinbjörg","Sam",1,"ST","",NULL
3388,"Vinný","Sam",1,"ST","",NULL
3389,"Virginía","Sam",1,"ST","",NULL
3390,"Víbekka","Sam",1,"ST","",NULL
3391,"Víf","Sam",1,"ST","",NULL
